outcome,photo_quality,item,retail_price,vacuum,towel_hook,age,gender,marital,employment
,1,fanny_pack_1,35,40,1,3,6,1,1
20,1,fanny_pack_1,35,75,3,3,6,1,1
,1,fanny_pack_1,35,50,3,2,5,1,4
,1,fanny_pack_1,35,125,5,2,6,1,1
5,1,fanny_pack_1,35,70,2,3,6,1,1
,1,fanny_pack_1,35,100,0,6,5,2,1
5,1,fanny_pack_1,35,65,3,4,6,2,1
5,1,fanny_pack_1,35,50,2,3,6,1,1
2,1,fanny_pack_1,35,50,2,3,5,2,1
5,1,fanny_pack_1,35,95,1,3,5,2,1
,1,fanny_pack_1,35,80,3,3,6,1,1
10,1,fanny_pack_1,35,40,2,2,5,1,4
,1,fanny_pack_1,35,75,2,3,5,1,1
20,1,fanny_pack_1,35,150,2,3,6,1,1
15,1,fanny_pack_1,35,45,4,2,6,1,1
5,1,fanny_pack_1,35,40,1,3,5,2,1
,1,fanny_pack_1,35,40,1,5,5,2,1
15,1,fanny_pack_1,35,45,4,3,6,2,1
,1,fanny_pack_1,35,80,2,6,6,1,1
10,1,fanny_pack_1,35,75,2,3,6,1,1
18,1,fanny_pack_1,35,90,5,3,6,1,1
10,1,fanny_pack_1,35,120,1,3,6,1,1
,1,fanny_pack_1,35,100,3,3,5,1,1
,1,fanny_pack_1,35,50,4,3,6,1,1
10,1,fanny_pack_1,35,50,3,3,6,2,1
10,1,fanny_pack_1,35,50,5,3,6,1,1
10,1,fanny_pack_1,35,100,3,3,5,2,1
15,1,fanny_pack_1,35,100,5,2,5,1,1
,1,fanny_pack_1,35,140,5,2,5,1,1
10,1,fanny_pack_1,35,30,4,3,6,1,1
15,1,fanny_pack_1,35,80,1,3,6,1,1
10,1,fanny_pack_1,35,20,3,6,5,2,1
,1,fanny_pack_1,35,50,3,6,6,2,3
,1,fanny_pack_1,35,125,5,3,5,2,2
,1,fanny_pack_1,35,120,5,3,5,1,1
,1,fanny_pack_1,35,75,2,5,6,2,3
15,1,fanny_pack_1,35,100,2,3,6,1,1
,1,fanny_pack_1,35,50,3,6,5,1,5
,1,fanny_pack_1,35,80,3,4,5,2,1
,1,fanny_pack_1,35,70,5,3,6,1,1
,1,fanny_pack_1,35,125,3,3,6,1,1
10,1,fanny_pack_1,35,100,3,3,6,1,1
10,1,fanny_pack_1,35,85,5,3,5,2,1
20,1,fanny_pack_1,35,100,5,3,5,1,1
,1,fanny_pack_1,35,97,4,3,5,1,1
,1,fanny_pack_1,35,50,1,2,5,1,1
20,1,fanny_pack_1,35,150,0,3,5,1,1
5,1,fanny_pack_1,35,50,4,3,5,1,1
10,1,fanny_pack_1,35,60,0,3,5,1,1
,1,fanny_pack_1,35,50,3,3,6,1,1
5,1,fanny_pack_1,35,125,5,3,6,1,3
,1,fanny_pack_1,35,50,1,3,5,2,1
,1,fanny_pack_1,35,65,1,4,5,1,1
10,1,fanny_pack_1,35,50,3,3,6,1,1
,1,fanny_pack_1,35,50,0,3,5,2,1
,1,fanny_pack_1,35,50,1,4,6,2,1
10,1,fanny_pack_1,35,100,5,2,5,1,1
,1,fanny_pack_1,35,75,2,2,6,1,3
,1,fanny_pack_1,35,130,2,2,6,1,1
,1,fanny_pack_1,35,150,5,3,5,1,1
0,1,fanny_pack_1,35,50,1,5,6,2,1
5,1,fanny_pack_1,35,50,1,3,5,1,1
15,1,fanny_pack_1,35,85,4,3,6,1,1
17,1,fanny_pack_1,35,120,4,2,9,1,4
10,1,fanny_pack_1,35,40,3,3,5,2,1
5,1,fanny_pack_1,35,100,5,7,5,2,1
,1,fanny_pack_1,35,100,1,4,5,1,1
10,1,fanny_pack_1,35,50,5,3,5,3,1
,1,fanny_pack_1,35,100,3,3,5,2,1
20,1,fanny_pack_1,35,150,5,3,6,1,1
,1,fanny_pack_1,35,100,2,3,5,1,1
15,1,fanny_pack_1,35,100,4,3,5,1,1
15,1,fanny_pack_1,35,100,5,3,6,1,1
,1,fanny_pack_1,35,130,5,3,6,2,1
15,1,fanny_pack_1,35,140,4,3,6,1,1
,1,fanny_pack_1,35,75,2,3,6,1,4
5,1,fanny_pack_1,35,70,1,3,6,1,1
,1,fanny_pack_1,35,65,5,3,6,2,2
,1,fanny_pack_1,35,100,0,3,6,1,1
3,1,fanny_pack_1,35,40,2,2,6,1,1
30,1,fanny_pack_1,35,120,8,2,6,1,1
10,1,fanny_pack_1,35,80,1,3,5,1,1
,1,fanny_pack_1,35,80,2,3,6,1,1
,1,fanny_pack_1,35,100,5,3,5,1,1
,1,fanny_pack_1,35,100,4,2,5,1,1
,1,fanny_pack_1,35,50,3,3,6,1,4
,1,fanny_pack_1,35,50,2,3,6,1,1
10,1,fanny_pack_1,35,40,4,3,6,1,1
,1,fanny_pack_1,35,60,2,3,6,2,1
5,1,fanny_pack_1,35,48,1,3,6,2,1
,1,fanny_pack_1,35,25,1,3,6,1,1
2,1,fanny_pack_1,35,26,1,4,5,2,1
20,1,fanny_pack_1,35,120,5,3,5,1,1
,1,fanny_pack_1,35,50,2,3,5,1,1
10,1,fanny_pack_1,35,70,1,5,5,2,1
15,1,fanny_pack_1,35,90,2,2,6,1,1
5,1,fanny_pack_1,35,30,2,3,6,1,2
80,0,mini_fridge_0,115,140,5,2,5,1,1
,0,mini_fridge_0,115,50,1,3,6,2,1
,0,mini_fridge_0,115,100,2,3,5,2,2
,0,mini_fridge_0,115,100,5,3,5,2,1
50,0,mini_fridge_0,115,40,2,3,5,2,1
30,0,mini_fridge_0,115,50,0,3,5,2,1
,0,mini_fridge_0,115,30,1,3,6,2,1
50,0,mini_fridge_0,115,60,1,2,5,1,1
,0,mini_fridge_0,115,30,1,3,6,1,1
,0,mini_fridge_0,115,150,1,3,5,1,1
,0,mini_fridge_0,115,100,3,3,6,1,1
50,0,mini_fridge_0,115,40,3,3,6,2,1
,0,mini_fridge_0,115,130,3,3,6,2,1
,0,mini_fridge_0,115,30,1,3,5,1,1
80,0,mini_fridge_0,115,110,3,3,5,1,1
50,0,mini_fridge_0,115,90,2,1,5,1,2
,0,mini_fridge_0,115,50,5,1,5,1,2
40,0,mini_fridge_0,115,45,1,3,6,1,1
,0,mini_fridge_0,115,125,5,3,6,1,1
25,0,mini_fridge_0,115,20,2,3,5,1,1
115,0,mini_fridge_0,115,100,3,3,5,1,1
,0,mini_fridge_0,115,75,1,3,5,1,1
,0,mini_fridge_0,115,50,5,3,5,2,1
100,0,mini_fridge_0,115,100,9,3,5,1,1
,0,mini_fridge_0,115,30,1,4,6,1,1
50,0,mini_fridge_0,115,75,3,3,6,1,2
100,0,mini_fridge_0,115,100,3,3,6,1,1
,0,mini_fridge_0,115,125,2,3,5,1,1
,0,mini_fridge_0,115,40,1,3,6,1,1
,0,mini_fridge_0,115,125,1,3,5,1,1
,0,mini_fridge_0,115,40,0,3,6,1,1
100,0,mini_fridge_0,115,150,4,3,6,1,1
,0,mini_fridge_0,115,100,2,3,5,1,1
80,0,mini_fridge_0,115,80,5,3,5,1,1
75,0,mini_fridge_0,115,125,5,3,6,1,1
,0,mini_fridge_0,115,150,4,3,6,1,1
,0,mini_fridge_0,115,50,1,3,5,2,1
,0,mini_fridge_0,115,100,3,3,6,1,1
,0,mini_fridge_0,115,70,2,3,6,1,4
50,0,mini_fridge_0,115,50,3,3,5,1,1
20,0,mini_fridge_0,115,10,0,3,5,1,1
65,0,mini_fridge_0,115,120,0,3,5,1,1
,0,mini_fridge_0,115,80,2,3,6,1,1
,0,mini_fridge_0,115,60,2,3,6,1,1
,0,mini_fridge_0,115,50,1,3,6,1,1
,0,mini_fridge_0,115,70,3,3,6,2,1
,0,mini_fridge_0,115,50,1,4,6,2,1
,0,mini_fridge_0,115,50,1,3,6,1,1
50,0,mini_fridge_0,115,50,3,2,6,1,1
80,0,mini_fridge_0,115,140,4,3,6,1,1
50,0,mini_fridge_0,115,90,5,3,5,1,1
,0,mini_fridge_0,115,90,2,3,6,1,1
,0,mini_fridge_0,115,120,2,3,6,2,4
,0,mini_fridge_0,115,50,2,3,6,1,1
70,0,mini_fridge_0,115,50,2,3,6,1,1
65,0,mini_fridge_0,115,120,3,6,5,2,1
50,0,mini_fridge_0,115,100,5,6,6,2,1
50,0,mini_fridge_0,115,60,1,5,5,2,1
60,0,mini_fridge_0,115,100,4,3,6,2,1
75,0,mini_fridge_0,115,125,3,3,5,1,1
75,0,mini_fridge_0,115,80,3,3,6,2,1
30,0,mini_fridge_0,115,30,2,3,6,1,4
70,0,mini_fridge_0,115,80,2,3,5,2,1
,0,mini_fridge_0,115,125,1,3,5,2,1
,0,mini_fridge_0,115,75,3,3,6,2,3
,0,mini_fridge_0,115,45,2,3,6,2,5
20,0,mini_fridge_0,115,35,1,3,6,1,2
,0,mini_fridge_0,115,70,2,3,6,1,1
,0,mini_fridge_0,115,75,3,3,6,1,1
,0,mini_fridge_0,115,50,2,3,6,3,5
,0,mini_fridge_0,115,100,3,2,5,1,1
50,0,mini_fridge_0,115,90,2,3,6,1,4
,0,mini_fridge_0,115,100,5,3,5,1,1
75,0,mini_fridge_0,115,120,5,3,5,1,1
50,0,mini_fridge_0,115,50,5,3,6,1,1
,0,mini_fridge_0,115,100,5,3,6,2,1
,0,mini_fridge_0,115,30,2,6,6,1,1
60,0,mini_fridge_0,115,95,1,5,5,2,1
,0,mini_fridge_0,115,35,3,3,6,2,4
80,0,mini_fridge_0,115,120,5,3,5,2,1
50,0,mini_fridge_0,115,75,2,3,6,1,1
,0,mini_fridge_0,115,50,1,3,6,1,1
,0,mini_fridge_0,115,50,3,3,6,1,1
,0,mini_fridge_0,115,125,3,3,6,1,1
50,0,mini_fridge_0,115,50,2,5,6,1,1
,0,mini_fridge_0,115,50,1,2,5,1,1
,0,mini_fridge_0,115,80,1,3,5,1,4
,0,mini_fridge_0,115,110,4,2,6,1,1
,0,mini_fridge_0,115,100,4,2,6,1,1
65,0,mini_fridge_0,115,85,4,3,6,2,1
,0,mini_fridge_0,115,100,5,2,6,1,1
100,0,mini_fridge_0,115,100,9,3,6,1,1
,0,mini_fridge_0,115,80,1,3,5,2,1
,0,mini_fridge_0,115,50,0,2,5,1,1
75,0,mini_fridge_0,115,100,5,2,6,1,1
40,0,mini_fridge_0,115,60,3,2,6,1,3
,0,mini_fridge_0,115,100,5,2,6,1,1
,0,mini_fridge_0,115,145,4,2,6,1,1
,0,mini_fridge_0,115,30,2,2,6,1,1
100,0,mini_fridge_0,115,90,3,2,6,1,1
,0,mini_fridge_0,115,100,2,3,5,1,1
75,0,mini_fridge_0,115,60,1,2,6,1,1
66,0,mini_fridge_0,115,40,3,4,5,2,1
55,0,mini_fridge_0,115,75,2,3,5,1,1
115,0,mini_fridge_0,115,60,9,3,5,1,1
,0,mini_fridge_0,115,5,1,3,5,1,1
,0,mini_fridge_0,115,100,5,2,6,1,1
70,0,mini_fridge_0,115,100,3,2,6,1,3
80,0,mini_fridge_0,115,25,3,2,6,1,1
60,0,mini_fridge_0,115,75,4,3,6,1,1
,0,mini_fridge_0,115,80,5,3,6,2,1
,0,mini_fridge_0,115,100,1,3,6,2,1
,0,mini_fridge_0,115,25,2,3,6,1,3
,0,mini_fridge_0,115,150,5,3,6,1,1
,0,mini_fridge_0,115,135,5,3,6,2,1
90,0,mini_fridge_0,115,100,2,3,6,1,1
80,0,mini_fridge_0,115,80,3,3,6,1,3
35,0,mini_fridge_0,115,50,2,3,6,1,1
,0,mini_fridge_0,115,20,0,3,5,1,1
90,0,mini_fridge_0,115,120,5,3,6,1,1
,0,mini_fridge_0,115,20,1,3,6,1,1
,0,mini_fridge_0,115,50,2,3,5,1,1
,0,mini_fridge_0,115,75,2,3,6,1,1
60,0,mini_fridge_0,115,80,2,3,5,1,1
80,0,mini_fridge_0,115,100,7,3,6,1,4
,0,mini_fridge_0,115,35,0,3,6,1,1
60,0,mini_fridge_0,115,50,4,3,6,1,2
,0,mini_fridge_0,115,120,5,3,6,1,1
,0,mini_fridge_0,115,120,2,2,6,1,2
,0,mini_fridge_0,115,80,4,2,6,1,4
,0,mini_fridge_0,115,100,5,3,5,1,1
,0,mini_fridge_0,115,100,0,2,6,1,1
,0,mini_fridge_0,115,120,2,3,5,1,1
70,0,mini_fridge_0,115,80,3,2,6,1,1
,0,mini_fridge_0,115,55,3,3,6,2,4
,0,mini_fridge_0,115,125,5,3,5,2,1
,0,mini_fridge_0,115,50,1,3,5,2,1
,0,mini_fridge_0,115,110,5,3,5,1,1
,0,mini_fridge_0,115,90,9,3,6,1,1
,0,mini_fridge_0,115,60,1,3,6,1,1
,0,mini_fridge_0,115,80,3,3,6,1,1
,0,mini_fridge_0,115,75,1,3,5,1,1
,0,mini_fridge_0,115,50,1,3,6,1,1
,0,mini_fridge_0,115,40,0,2,6,1,1
,0,mini_fridge_0,115,100,1,3,6,1,3
,0,mini_fridge_0,115,75,1,3,5,1,1
,0,mini_fridge_0,115,80,0,3,5,2,1
80,0,mini_fridge_0,115,80,5,3,6,1,1
,0,mini_fridge_0,115,50,1,3,6,1,1
75,0,mini_fridge_0,115,75,2,3,5,1,1
,0,mini_fridge_0,115,40,1,3,6,1,1
,0,mini_fridge_0,115,75,3,3,6,1,1
,0,mini_fridge_0,115,50,3,2,5,1,4
,0,mini_fridge_0,115,125,5,2,6,1,1
50,0,mini_fridge_0,115,70,2,3,6,1,1
,0,mini_fridge_0,115,100,0,6,5,2,1
,0,mini_fridge_0,115,65,3,4,6,2,1
,0,mini_fridge_0,115,50,2,3,6,1,1
,0,mini_fridge_0,115,50,2,3,5,2,1
,0,mini_fridge_0,115,95,1,3,5,2,1
50,0,mini_fridge_0,115,80,3,3,6,1,1
50,0,mini_fridge_0,115,40,2,2,5,1,4
60,0,mini_fridge_0,115,75,2,3,5,1,1
,0,mini_fridge_0,115,150,2,3,6,1,1
,0,mini_fridge_0,115,45,4,2,6,1,1
30,0,mini_fridge_0,115,40,1,3,5,2,1
,0,mini_fridge_0,115,40,1,5,5,2,1
,0,mini_fridge_0,115,45,4,3,6,2,1
50,0,mini_fridge_0,115,80,2,6,6,1,1
,0,mini_fridge_0,115,75,2,3,6,1,1
60,0,mini_fridge_0,115,90,5,3,6,1,1
80,0,mini_fridge_0,115,120,1,3,6,1,1
60,0,mini_fridge_0,115,100,3,3,5,1,1
,0,mini_fridge_0,115,50,4,3,6,1,1
,0,mini_fridge_0,115,50,3,3,6,2,1
50,0,mini_fridge_0,115,50,5,3,6,1,1
,0,mini_fridge_0,115,100,3,3,5,2,1
,0,mini_fridge_0,115,100,5,2,5,1,1
80,0,mini_fridge_0,115,140,5,2,5,1,1
35,0,mini_fridge_0,115,30,4,3,6,1,1
,0,mini_fridge_0,115,80,1,3,6,1,1
85,0,mini_fridge_0,115,20,3,6,5,2,1
,0,mini_fridge_0,115,50,3,6,6,2,3
100,0,mini_fridge_0,115,125,5,3,5,2,2
,0,mini_fridge_0,115,120,5,3,5,1,1
,0,mini_fridge_0,115,75,2,5,6,2,3
75,0,mini_fridge_0,115,100,2,3,6,1,1
,0,mini_fridge_0,115,50,3,6,5,1,5
,0,mini_fridge_0,115,80,3,4,5,2,1
40,0,mini_fridge_0,115,70,5,3,6,1,1
80,0,mini_fridge_0,115,125,3,3,6,1,1
,0,mini_fridge_0,115,100,3,3,6,1,1
,0,mini_fridge_0,115,85,5,3,5,2,1
90,0,mini_fridge_0,115,100,5,3,5,1,1
65,0,mini_fridge_0,115,97,4,3,5,1,1
50,0,mini_fridge_0,115,50,1,2,5,1,1
75,0,mini_fridge_0,115,150,0,3,5,1,1
60,0,mini_fridge_0,115,50,4,3,5,1,1
,0,mini_fridge_0,115,60,0,3,5,1,1
75,0,mini_fridge_0,115,50,3,3,6,1,1
90,0,mini_fridge_0,115,125,5,3,6,1,3
50,0,mini_fridge_0,115,50,1,3,5,2,1
45,0,mini_fridge_0,115,65,1,4,5,1,1
,0,mini_fridge_0,115,50,3,3,6,1,1
,0,mini_fridge_0,115,50,0,3,5,2,1
,0,mini_fridge_0,115,50,1,4,6,2,1
80,0,mini_fridge_0,115,100,5,2,5,1,1
50,0,mini_fridge_0,115,75,2,2,6,1,3
85,0,mini_fridge_0,115,130,2,2,6,1,1
100,0,mini_fridge_0,115,150,5,3,5,1,1
30,0,mini_fridge_0,115,50,1,5,6,2,1
50,0,mini_fridge_0,115,50,1,3,5,1,1
60,0,mini_fridge_0,115,85,4,3,6,1,1
,0,mini_fridge_0,115,120,4,2,9,1,4
50,0,mini_fridge_0,115,40,3,3,5,2,1
,0,mini_fridge_0,115,100,5,7,5,2,1
,0,mini_fridge_0,115,100,1,4,5,1,1
,0,mini_fridge_0,115,50,5,3,5,3,1
75,0,mini_fridge_0,115,100,3,3,5,2,1
,0,mini_fridge_0,115,150,5,3,6,1,1
,0,mini_fridge_0,115,100,2,3,5,1,1
60,0,mini_fridge_0,115,100,4,3,5,1,1
75,0,mini_fridge_0,115,100,5,3,6,1,1
,0,mini_fridge_0,115,130,5,3,6,2,1
90,0,mini_fridge_0,115,140,4,3,6,1,1
40,0,mini_fridge_0,115,75,2,3,6,1,4
,0,mini_fridge_0,115,70,1,3,6,1,1
75,0,mini_fridge_0,115,65,5,3,6,2,2
50,0,mini_fridge_0,115,100,0,3,6,1,1
50,0,mini_fridge_0,115,40,2,2,6,1,1
50,0,mini_fridge_0,115,120,8,2,6,1,1
100,0,mini_fridge_0,115,80,1,3,5,1,1
75,0,mini_fridge_0,115,80,2,3,6,1,1
,0,mini_fridge_0,115,100,5,3,5,1,1
,0,mini_fridge_0,115,100,4,2,5,1,1
50,0,mini_fridge_0,115,50,3,3,6,1,4
,0,mini_fridge_0,115,50,2,3,6,1,1
,0,mini_fridge_0,115,40,4,3,6,1,1
,0,mini_fridge_0,115,60,2,3,6,2,1
,0,mini_fridge_0,115,48,1,3,6,2,1
25,0,mini_fridge_0,115,25,1,3,6,1,1
,0,mini_fridge_0,115,26,1,4,5,2,1
75,0,mini_fridge_0,115,120,5,3,5,1,1
50,0,mini_fridge_0,115,50,2,3,5,1,1
,0,mini_fridge_0,115,70,1,5,5,2,1
80,0,mini_fridge_0,115,90,2,2,6,1,1
,0,mini_fridge_0,115,30,2,3,6,1,2
,1,mini_fridge_1,115,140,5,2,5,1,1
30,1,mini_fridge_1,115,50,1,3,6,2,1
40,1,mini_fridge_1,115,100,2,3,5,2,2
75,1,mini_fridge_1,115,100,5,3,5,2,1
,1,mini_fridge_1,115,40,2,3,5,2,1
,1,mini_fridge_1,115,50,0,3,5,2,1
30,1,mini_fridge_1,115,30,1,3,6,2,1
,1,mini_fridge_1,115,60,1,2,5,1,1
25,1,mini_fridge_1,115,30,1,3,6,1,1
75,1,mini_fridge_1,115,150,1,3,5,1,1
70,1,mini_fridge_1,115,100,3,3,6,1,1
,1,mini_fridge_1,115,40,3,3,6,2,1
90,1,mini_fridge_1,115,130,3,3,6,2,1
60,1,mini_fridge_1,115,30,1,3,5,1,1
,1,mini_fridge_1,115,110,3,3,5,1,1
,1,mini_fridge_1,115,90,2,1,5,1,2
100,1,mini_fridge_1,115,50,5,1,5,1,2
,1,mini_fridge_1,115,45,1,3,6,1,1
100,1,mini_fridge_1,115,125,5,3,6,1,1
,1,mini_fridge_1,115,20,2,3,5,1,1
,1,mini_fridge_1,115,100,3,3,5,1,1
50,1,mini_fridge_1,115,75,1,3,5,1,1
30,1,mini_fridge_1,115,50,5,3,5,2,1
,1,mini_fridge_1,115,100,9,3,5,1,1
10,1,mini_fridge_1,115,30,1,4,6,1,1
,1,mini_fridge_1,115,75,3,3,6,1,2
,1,mini_fridge_1,115,100,3,3,6,1,1
80,1,mini_fridge_1,115,125,2,3,5,1,1
80,1,mini_fridge_1,115,40,1,3,6,1,1
80,1,mini_fridge_1,115,125,1,3,5,1,1
20,1,mini_fridge_1,115,40,0,3,6,1,1
,1,mini_fridge_1,115,150,4,3,6,1,1
55,1,mini_fridge_1,115,100,2,3,5,1,1
,1,mini_fridge_1,115,80,5,3,5,1,1
,1,mini_fridge_1,115,125,5,3,6,1,1
100,1,mini_fridge_1,115,150,4,3,6,1,1
20,1,mini_fridge_1,115,50,1,3,5,2,1
80,1,mini_fridge_1,115,100,3,3,6,1,1
70,1,mini_fridge_1,115,70,2,3,6,1,4
,1,mini_fridge_1,115,50,3,3,5,1,1
,1,mini_fridge_1,115,10,0,3,5,1,1
,1,mini_fridge_1,115,120,0,3,5,1,1
80,1,mini_fridge_1,115,80,2,3,6,1,1
80,1,mini_fridge_1,115,60,2,3,6,1,1
50,1,mini_fridge_1,115,50,1,3,6,1,1
50,1,mini_fridge_1,115,70,3,3,6,2,1
20,1,mini_fridge_1,115,50,1,4,6,2,1
75,1,mini_fridge_1,115,50,1,3,6,1,1
,1,mini_fridge_1,115,50,3,2,6,1,1
,1,mini_fridge_1,115,140,4,3,6,1,1
,1,mini_fridge_1,115,90,5,3,5,1,1
80,1,mini_fridge_1,115,90,2,3,6,1,1
80,1,mini_fridge_1,115,120,2,3,6,2,4
70,1,mini_fridge_1,115,50,2,3,6,1,1
,1,mini_fridge_1,115,50,2,3,6,1,1
,1,mini_fridge_1,115,120,3,6,5,2,1
,1,mini_fridge_1,115,100,5,6,6,2,1
,1,mini_fridge_1,115,60,1,5,5,2,1
,1,mini_fridge_1,115,100,4,3,6,2,1
,1,mini_fridge_1,115,125,3,3,5,1,1
,1,mini_fridge_1,115,80,3,3,6,2,1
,1,mini_fridge_1,115,30,2,3,6,1,4
,1,mini_fridge_1,115,80,2,3,5,2,1
50,1,mini_fridge_1,115,125,1,3,5,2,1
80,1,mini_fridge_1,115,75,3,3,6,2,3
50,1,mini_fridge_1,115,45,2,3,6,2,5
,1,mini_fridge_1,115,35,1,3,6,1,2
80,1,mini_fridge_1,115,70,2,3,6,1,1
70,1,mini_fridge_1,115,75,3,3,6,1,1
50,1,mini_fridge_1,115,50,2,3,6,3,5
50,1,mini_fridge_1,115,100,3,2,5,1,1
,1,mini_fridge_1,115,90,2,3,6,1,4
60,1,mini_fridge_1,115,100,5,3,5,1,1
,1,mini_fridge_1,115,120,5,3,5,1,1
,1,mini_fridge_1,115,50,5,3,6,1,1
80,1,mini_fridge_1,115,100,5,3,6,2,1
60,1,mini_fridge_1,115,30,2,6,6,1,1
,1,mini_fridge_1,115,95,1,5,5,2,1
60,1,mini_fridge_1,115,35,3,3,6,2,4
,1,mini_fridge_1,115,120,5,3,5,2,1
,1,mini_fridge_1,115,75,2,3,6,1,1
50,1,mini_fridge_1,115,50,1,3,6,1,1
50,1,mini_fridge_1,115,50,3,3,6,1,1
95,1,mini_fridge_1,115,125,3,3,6,1,1
,1,mini_fridge_1,115,50,2,5,6,1,1
40,1,mini_fridge_1,115,50,1,2,5,1,1
60,1,mini_fridge_1,115,80,1,3,5,1,4
75,1,mini_fridge_1,115,110,4,2,6,1,1
85,1,mini_fridge_1,115,100,4,2,6,1,1
,1,mini_fridge_1,115,85,4,3,6,2,1
50,1,mini_fridge_1,115,100,5,2,6,1,1
,1,mini_fridge_1,115,100,9,3,6,1,1
60,1,mini_fridge_1,115,80,1,3,5,2,1
80,1,mini_fridge_1,115,50,0,2,5,1,1
,1,mini_fridge_1,115,100,5,2,6,1,1
,1,mini_fridge_1,115,60,3,2,6,1,3
75,1,mini_fridge_1,115,100,5,2,6,1,1
90,1,mini_fridge_1,115,145,4,2,6,1,1
50,1,mini_fridge_1,115,30,2,2,6,1,1
,1,mini_fridge_1,115,90,3,2,6,1,1
60,1,mini_fridge_1,115,100,2,3,5,1,1
,1,mini_fridge_1,115,60,1,2,6,1,1
,1,mini_fridge_1,115,40,3,4,5,2,1
,1,mini_fridge_1,115,75,2,3,5,1,1
,1,mini_fridge_1,115,60,9,3,5,1,1
20,1,mini_fridge_1,115,5,1,3,5,1,1
100,1,mini_fridge_1,115,100,5,2,6,1,1
,1,mini_fridge_1,115,100,3,2,6,1,3
,1,mini_fridge_1,115,25,3,2,6,1,1
,1,mini_fridge_1,115,75,4,3,6,1,1
75,1,mini_fridge_1,115,80,5,3,6,2,1
85,1,mini_fridge_1,115,100,1,3,6,2,1
30,1,mini_fridge_1,115,25,2,3,6,1,3
115,1,mini_fridge_1,115,150,5,3,6,1,1
85,1,mini_fridge_1,115,135,5,3,6,2,1
,1,mini_fridge_1,115,100,2,3,6,1,1
,1,mini_fridge_1,115,80,3,3,6,1,3
,1,mini_fridge_1,115,50,2,3,6,1,1
25,1,mini_fridge_1,115,20,0,3,5,1,1
,1,mini_fridge_1,115,120,5,3,6,1,1
10,1,mini_fridge_1,115,20,1,3,6,1,1
50,1,mini_fridge_1,115,50,2,3,5,1,1
45,1,mini_fridge_1,115,75,2,3,6,1,1
,1,mini_fridge_1,115,80,2,3,5,1,1
,1,mini_fridge_1,115,100,7,3,6,1,4
30,1,mini_fridge_1,115,35,0,3,6,1,1
,1,mini_fridge_1,115,50,4,3,6,1,2
75,1,mini_fridge_1,115,120,5,3,6,1,1
75,1,mini_fridge_1,115,120,2,2,6,1,2
60,1,mini_fridge_1,115,80,4,2,6,1,4
50,1,mini_fridge_1,115,100,5,3,5,1,1
65,1,mini_fridge_1,115,100,0,2,6,1,1
60,1,mini_fridge_1,115,120,2,3,5,1,1
,1,mini_fridge_1,115,80,3,2,6,1,1
45,1,mini_fridge_1,115,55,3,3,6,2,4
75,1,mini_fridge_1,115,125,5,3,5,2,1
50,1,mini_fridge_1,115,50,1,3,5,2,1
90,1,mini_fridge_1,115,110,5,3,5,1,1
80,1,mini_fridge_1,115,90,9,3,6,1,1
75,1,mini_fridge_1,115,60,1,3,6,1,1
40,1,mini_fridge_1,115,80,3,3,6,1,1
60,1,mini_fridge_1,115,75,1,3,5,1,1
50,1,mini_fridge_1,115,50,1,3,6,1,1
50,1,mini_fridge_1,115,40,0,2,6,1,1
75,1,mini_fridge_1,115,100,1,3,6,1,3
65,1,mini_fridge_1,115,75,1,3,5,1,1
75,1,mini_fridge_1,115,80,0,3,5,2,1
,1,mini_fridge_1,115,80,5,3,6,1,1
50,1,mini_fridge_1,115,50,1,3,6,1,1
,1,mini_fridge_1,115,75,2,3,5,1,1
30,1,mini_fridge_1,115,40,1,3,6,1,1
85,1,mini_fridge_1,115,75,3,3,6,1,1
40,1,mini_fridge_1,115,50,3,2,5,1,4
70,1,mini_fridge_1,115,125,5,2,6,1,1
,1,mini_fridge_1,115,70,2,3,6,1,1
50,1,mini_fridge_1,115,100,0,6,5,2,1
70,1,mini_fridge_1,115,65,3,4,6,2,1
40,1,mini_fridge_1,115,50,2,3,6,1,1
40,1,mini_fridge_1,115,50,2,3,5,2,1
25,1,mini_fridge_1,115,95,1,3,5,2,1
,1,mini_fridge_1,115,80,3,3,6,1,1
,1,mini_fridge_1,115,40,2,2,5,1,4
,1,mini_fridge_1,115,75,2,3,5,1,1
105,1,mini_fridge_1,115,150,2,3,6,1,1
80,1,mini_fridge_1,115,45,4,2,6,1,1
,1,mini_fridge_1,115,40,1,3,5,2,1
20,1,mini_fridge_1,115,40,1,5,5,2,1
50,1,mini_fridge_1,115,45,4,3,6,2,1
,1,mini_fridge_1,115,80,2,6,6,1,1
60,1,mini_fridge_1,115,75,2,3,6,1,1
,1,mini_fridge_1,115,90,5,3,6,1,1
,1,mini_fridge_1,115,120,1,3,6,1,1
,1,mini_fridge_1,115,100,3,3,5,1,1
40,1,mini_fridge_1,115,50,4,3,6,1,1
40,1,mini_fridge_1,115,50,3,3,6,2,1
,1,mini_fridge_1,115,50,5,3,6,1,1
100,1,mini_fridge_1,115,100,3,3,5,2,1
60,1,mini_fridge_1,115,100,5,2,5,1,1
,1,mini_fridge_1,115,140,5,2,5,1,1
,1,mini_fridge_1,115,30,4,3,6,1,1
50,1,mini_fridge_1,115,80,1,3,6,1,1
,1,mini_fridge_1,115,20,3,6,5,2,1
